scientific_name,backup_obs_count,backup_unique_users,backup_unique_days,lat_std,lon_std,backup_research_prop,iconic_taxon_name,common_name,present_in_main
Dryobates pubescens,101,39,89,0.00894887651213565,0.0078758086176131,0.9900990099009901,Aves,Downy Woodpecker,0
Dryobates pubescens turati,1,1,1,0.0,0.0,1.0,Aves,Downy Woodpecker (Willow),0
Dryobates scalaris,1,1,1,0.0,0.0,1.0,Aves,Ladder-backed Woodpecker,0
Dryocosmus,2,2,2,0.01339553459536087,0.013530053670177582,0.0,Insecta,Unknown,0
Dryocosmus dubiosus,6,5,5,0.011659873424066807,0.010146591980152999,1.0,Insecta,Two-horned Gall Wasp,0
Dryocosmus minusculus,19,17,17,0.009243104918532774,0.010044519303596759,1.0,Insecta,Pumpkin Gall Wasp,0
Dryopteris arguta,2,2,2,0.006026533634498579,0.003458066398248848,1.0,Plantae,coastal woodfern,0
Dryudella,1,1,1,0.0,0.0,0.0,Insecta,Unknown,0
Dryudella caerulea,2,2,2,0.012477760622229026,0.004364813253265925,1.0,Insecta,Unknown,0
Dudleya,16,16,16,0.006058825216571303,0.008533853635107431,0.0,Plantae,Liveforever,0
Dudleya edulis,477,239,347,0.0089758957119993,0.006615750798976743,0.960167714884696,Plantae,Fingertips,0
Dudleya lanceolata,8,8,8,0.03448628809210427,0.016794350488654446,1.0,Plantae,lanceleaf liveforever,1
Dudleya pulverulenta,533,298,407,0.020764002411757448,0.015111428587503565,0.9418386491557224,Plantae,Chalk Dudleya,1
Dufourea,66,20,47,0.007967903658997706,0.017016206590629072,0.045454545454545456,Insecta,Short-faced Bees,1
Dufourea australis,22,7,18,0.006592371818966865,0.008428186630920945,1.0,Insecta,Southwestern Shortface,0
Dufourea mulleri,2,2,2,0.001161532631072254,0.002089738479844017,1.0,Insecta,Phacelia Shortface,0
