scientific_name,backup_obs_count,backup_unique_users,backup_unique_days,lat_std,lon_std,backup_research_prop,iconic_taxon_name,common_name,present_in_main
Scrophularia californica,3,3,3,0.002959722235717697,0.001053767727810722,1.0,Plantae,California beeplant,1
Scudderia mexicana,1,1,1,0.0,0.0,0.0,Insecta,Mexican Bush Katydid,0
Selaginella cinerascens,1,1,1,0.0,0.0,1.0,Plantae,Ashy Spikemoss,1
Selasphorus,1,1,1,0.0,0.0,1.0,Aves,"Rufous, Allen's, and Allied Hummingbirds",0
Selasphorus sasin,2,2,2,0.002022807287464642,0.0004707987659875382,1.0,Aves,Allen's Hummingbird,0
Serpentes,1,1,1,0.0,0.0,0.0,Reptilia,Snakes,0
Setophaga coronata,7,5,6,0.0027936998395478177,0.000738112797001986,1.0,Aves,Yellow-rumped Warbler,1
Sialia mexicana,7,4,5,0.002690493752239199,0.0005974444789134837,1.0,Aves,Western Bluebird,1
Sidalcea,3,3,1,0.0009842429529522473,0.0001701992930282763,0.0,Plantae,Checkerblooms,1
Sidalcea sparsifolia,8,8,7,0.0007688987688825923,0.00011934450309913123,0.25,Plantae,Southern Checkerbloom,1
Silene laciniata,5,4,3,0.001045767459413156,0.0004180084812131424,1.0,Plantae,cardinal catchfly,1
Silene laciniata laciniata,1,1,1,0.0,0.0,1.0,Plantae,Mexican pink,0
Silybum marianum,8,8,7,0.0013134778199678761,0.0009236917833449628,1.0,Plantae,milk thistle,1
Siphanta,1,1,1,0.0,0.0,0.0,Insecta,Unknown,0
Sisymbrium officinale,1,1,1,0.0,0.0,0.0,Plantae,Hedge mustard,0
Sisyrinchium bellum,3,3,3,0.0010881701742615978,0.0003747821528047412,1.0,Plantae,western blue-eyed grass,1
Sitona hispidulus,1,1,1,0.0,0.0,1.0,Insecta,Clover Weevil,0
Sitta carolinensis,2,2,2,0.0030634384475324017,0.0003698827489138207,1.0,Aves,White-breasted Nuthatch,0
Slaterocoris,1,1,1,0.0,0.0,0.0,Insecta,Unknown,0
Solanum,2,2,2,0.0012415378035606607,0.0004999623952344555,0.0,Plantae,nightshades,0
Solanum nigrum,1,1,1,0.0,0.0,0.0,Plantae,Black Nightshade Complex,0
Solanum parishii,2,2,2,8.970215198355154e-06,1.5980683957559483e-05,0.0,Plantae,Parish's nightshade,1
Solanum umbelliferum,1,1,1,0.0,0.0,0.0,Plantae,Unknown,1
Solanum xanti,1,1,1,0.0,0.0,0.0,Plantae,purple nightshade,0
Sonchus,1,1,1,0.0,0.0,0.0,Plantae,sow thistles,0
Sonchus asper,1,1,1,0.0,0.0,1.0,Plantae,prickly sowthistle,0
Sonchus oleraceus,1,1,1,0.0,0.0,0.0,Plantae,Common Sow-thistle,0
Sorghum bicolor,1,1,1,0.0,0.0,1.0,Plantae,Sorghums,0
Sphenophorus venatus,1,1,1,0.0,0.0,0.0,Insecta,Hunting Billbug,0
Spinus psaltria,8,8,8,0.0022329092929623336,0.0009746695390807175,1.0,Aves,Lesser Goldfinch,0
Spodocybe trulliformis,1,1,1,0.0,0.0,0.0,Fungi,dapper funnel,0
Spodoptera exigua,1,1,1,0.0,0.0,0.0,Insecta,Beet Armyworm Moth,0
Stachys albens,1,1,1,0.0,0.0,0.0,Plantae,whitestem hedgenettle,0
Stagmomantis,1,1,1,0.0,0.0,0.0,Insecta,Unknown,1
Stagmomantis californica,1,1,1,0.0,0.0,1.0,Insecta,California Mantis,0
Stagmomantis limbata,5,4,5,0.0034489035214853203,0.0015015450903240848,0.8,Insecta,Arizona Mantis,1
Steccherinum ochraceum,1,1,1,0.0,0.0,0.0,Fungi,Ochre Spreading Tooth,0
Stellaria,2,2,2,0.0007640288770724067,0.00034530619207864507,0.0,Plantae,chickweeds,1
Stemonitis splendens,1,1,1,0.0,0.0,0.0,Protozoa,chocolate tube slime,0
Stenamma,1,1,1,0.0,0.0,0.0,Insecta,Unknown,0
Stenodynerus,1,1,1,0.0,0.0,0.0,Insecta,Unknown,0
Stephanomeria diegensis,4,3,4,0.0013655001126543491,0.0016779425610140156,0.25,Plantae,San Diego Wirelettuce,1
Stephanomeria exigua,2,2,2,0.0012060884900149812,0.0015697747207711233,0.0,Plantae,Small Wirelettuce,0
Stephanomeria virgata,1,1,1,0.0,0.0,0.0,Plantae,rod wirelettuce,0
Stereum,3,3,3,0.0009830364687727134,0.0024622450770344284,0.0,Fungi,Unknown,1
Stereum hirsutum,13,10,13,0.0014595442372807065,0.0017559516048296767,0.5384615384615384,Fungi,hairy curtain crust,1
Sternula antillarum browni,1,1,1,0.0,0.0,1.0,Aves,California Least Tern,0
Stigmella heteromelis,1,1,1,0.0,0.0,1.0,Insecta,Unknown,0
Stropharia coronilla,1,1,1,0.0,0.0,1.0,Fungi,Garland Roundhead,0
Strymon melinus,1,1,1,0.0,0.0,1.0,Insecta,Gray Hairstreak,0
Sturnella neglecta,1,1,1,0.0,0.0,1.0,Aves,Western Meadowlark,0
Sturnus vulgaris,2,1,2,0.002842190816824897,0.0005594994426859206,1.0,Aves,European Starling,0
Stylocline gnaphalioides,1,1,1,0.0,0.0,0.0,Plantae,everlasting neststraw,0
Suillellus amygdalinus,6,5,6,0.0015612858827321722,0.001506326487063095,0.5,Fungi,Liver Bolete,1
Superstitionia donensis,1,1,1,0.0,0.0,1.0,Arachnida,Superstition Mountains Scorpion,0
Sylvilagus audubonii,5,5,4,0.0010355205959977354,0.0005367243222080413,1.0,Mammalia,Desert Cottontail,0
Sylvilagus bachmani,2,2,2,0.00033976480835895486,6.48181451798905e-05,1.0,Mammalia,Brush Rabbit,0
Sympetrum corruptum,1,1,1,0.0,0.0,0.0,Insecta,Variegated Meadowhawk,0
Sympetrum illotum,1,1,1,0.0,0.0,1.0,Insecta,Cardinal Meadowhawk,0
Symphyotrichum subulatum,1,1,1,0.0,0.0,1.0,Plantae,annual saltmarsh aster,0
Taiyuna isantus,1,1,1,0.0,0.0,0.0,Animalia,Unknown,0
Tamarix,1,1,1,0.0,0.0,1.0,Plantae,Tamarisks,0
Tapinella panuoides,1,1,1,0.0,0.0,0.0,Fungi,Oyster Rollrim,0
Taraxacum,1,1,1,0.0,0.0,0.0,Plantae,common dandelions,0
Taraxacum officinale,1,1,1,0.0,0.0,0.0,Plantae,common dandelion,0
Tenebrionidae,3,2,3,0.0011544325500276174,0.0022409363791282737,0.0,Insecta,Darkling Beetles,0
Tenthredinidae,1,1,1,0.0,0.0,0.0,Insecta,Common Sawflies,0
Tetranychus urticae,1,1,1,0.0,0.0,0.0,Arachnida,Twospotted Spider Mite,0
Thamnophis hammondii,1,1,1,0.0,0.0,1.0,Reptilia,Two-striped Garter Snake,0
Thaumatomyia,1,1,1,0.0,0.0,0.0,Insecta,Unknown,0
Thecabius,1,1,1,0.0,0.0,0.0,Insecta,Unknown,0
Thyridanthrax nugator,1,1,1,0.0,0.0,0.0,Insecta,Unknown,0
Tipulidae,1,1,1,0.0,0.0,0.0,Insecta,Large Crane Flies,1
Torilis arvensis,1,1,1,0.0,0.0,1.0,Plantae,common hedge parsley,1
Tortistilus,1,1,1,0.0,0.0,0.0,Insecta,Unknown,0
Toxicodendron,1,1,1,0.0,0.0,0.0,Plantae,poison ivies and oaks,0
Toxicodendron diversilobum,22,19,21,0.0010528696765597424,0.0017744102635089722,0.9545454545454546,Plantae,Pacific poison oak,1
Toxomerus occidentalis,1,1,1,0.0,0.0,1.0,Insecta,Western Calligrapher,0
Toxostoma redivivum,2,2,2,0.0007972976147342525,1.8499539743453575e-05,1.0,Aves,California Thrasher,1
Trachelas pacificus,1,1,1,0.0,0.0,0.0,Arachnida,Bull-headed sac spider,1
Trachemys scripta,13,7,12,0.0009703004138229474,0.000775339175925531,1.0,Reptilia,Pond Slider,0
Trachemys scripta elegans,17,12,17,0.0003119799101810509,0.00019784236821379753,1.0,Reptilia,Red-eared Slider,1
Trachemys scripta scripta,1,1,1,0.0,0.0,1.0,Reptilia,Yellow-bellied Slider,0
Tracheophyta,3,3,3,0.002512924233914689,0.0029712750383796157,0.0,Plantae,Vascular Plants,0
Trametes versicolor,1,1,1,0.0,0.0,1.0,Fungi,turkey-tail,1
Tremella mesenterica,2,2,2,0.0028086876732569977,0.001408162001124306,0.0,Fungi,witch's butter,1
Trichaptum,1,1,1,0.0,0.0,0.0,Fungi,Unknown,0
Trichobaris compacta,1,1,1,0.0,0.0,0.0,Insecta,Datura Weevil,0
Tricholoma,5,4,5,0.0022011420147498204,0.0018674791305586618,0.0,Fungi,Knights,1
Tricholoma dryophilum,9,8,8,0.0015767584405346215,0.001118733028273353,0.2222222222222222,Fungi,Oak-loving Trich,1
Tricholoma griseoviolaceum,1,1,1,0.0,0.0,0.0,Fungi,Unknown,1
Tricholoma imbricatoides,1,1,1,0.0,0.0,0.0,Fungi,Unknown,0
Tricholoma terreum,2,2,2,0.0017705618632257011,0.0011170763327750675,0.5,Fungi,Grey Knight,1
Tricholoma yatesii,2,2,2,3.718815982318309e-06,0.0016201178951898737,0.5,Fungi,Unknown,1
Trichostema lanceolatum,9,9,9,0.00019067630001963414,0.0008691711324569233,1.0,Plantae,Vinegar Weed,0
Trifolieae,1,1,1,0.0,0.0,0.0,Plantae,Unknown,0
Trifolium fragiferum,3,1,3,0.00029687638983425316,0.0002619354097743797,1.0,Plantae,Strawberry clover,0
Trifolium repens,3,2,3,0.0006508522698346109,0.000742605748059213,1.0,Plantae,white clover,0
Trirhabda,1,1,1,0.0,0.0,0.0,Insecta,Unknown,0
Trirhabda geminata,2,1,2,0.0005676180184944748,0.0012050872268078527,0.5,Insecta,Encelia Leaf Beetle,0
Trirhabda luteocincta,1,1,1,0.0,0.0,1.0,Insecta,Goldenbush beetle,0
Trirhabda sericotrachyla,1,1,1,0.0,0.0,1.0,Insecta,California sagebrush leaf beetle,0
Trochilidae,1,1,1,0.0,0.0,0.0,Aves,Hummingbirds,0
Troglodytes aedon,1,1,1,0.0,0.0,1.0,Aves,Northern House Wren,0
Tulostoma,2,1,1,0.00034085728833584296,0.0004679648941409871,0.0,Fungi,Stalked Puffballs,1
Turdus migratorius,1,1,1,0.0,0.0,1.0,Aves,American Robin,0
Tylobolus claremontus,1,1,1,0.0,0.0,0.0,Animalia,Unknown,0
Typha,1,1,1,0.0,0.0,0.0,Plantae,Cattails,0
Typha domingensis,5,5,5,0.00017360485661012506,9.678418213375113e-05,0.0,Plantae,southern cattail,0
Tyrannus verticalis,1,1,1,0.0,0.0,1.0,Aves,Western Kingbird,0
Tyrannus vociferans,6,5,5,0.002044324383087309,0.00033582020119964486,1.0,Aves,Cassin's Kingbird,1
Urocyon cinereoargenteus,1,1,1,0.0,0.0,1.0,Mammalia,Gray Fox,1
Uropappus lindleyi,1,1,1,0.0,0.0,1.0,Plantae,silverpuffs,1
Urtica urens,3,3,3,0.0023291222893549904,0.0017926360390094767,1.0,Plantae,Dwarf Nettle,1
Validae,1,1,1,0.0,0.0,0.0,Fungi,Amanita Sect. Validae,0
Vanessa annabella,1,1,1,0.0,0.0,1.0,Insecta,West Coast Lady,0
Vanessa cardui,2,2,2,4.714047565215213e-05,0.0038773021599453937,1.0,Insecta,Painted Lady,1
Verbena,11,10,10,0.002001391777422525,0.0009961985586396875,0.0,Plantae,vervains,1
Verbena lasiostachys,47,25,40,0.0017907238073854735,0.0010954735313074492,0.7872340425531915,Plantae,western vervain,1
Vertebrata,2,2,2,0.00261071481580584,0.00021492892451807326,0.0,Animalia,Vertebrates,0
Vespidae,1,1,1,0.0,0.0,0.0,Insecta,"Hornets, Paper Wasps, Potter Wasps, and Allies",0
Vespula pensylvanica,6,4,6,0.002540741552449423,0.0020398945452477653,0.8333333333333334,Insecta,Western Yellowjacket,0
Vicia sativa,1,1,1,0.0,0.0,1.0,Plantae,Common Vetch,1
Vinca major,1,1,1,0.0,0.0,1.0,Plantae,greater periwinkle,1
Viola pedunculata,3,3,2,5.337001902079704e-05,4.6863718350779734e-05,1.0,Plantae,California Golden Violet,1
Vitaceae,1,1,1,0.0,0.0,0.0,Plantae,Grape Family,0
Vitis,2,2,2,0.0002579101273738886,1.1950104601022455e-05,0.0,Plantae,grapevines,0
Vitis californica,5,4,5,0.0009997133565939399,8.968058911806555e-05,0.2,Plantae,California wild grape,0
Vitis girdiana,11,6,11,0.0018639930973083942,0.0009578575327224596,0.6363636363636364,Plantae,desert wild grape,0
Volvopluteus,1,1,1,0.0,0.0,0.0,Fungi,Unknown,0
Volvopluteus gloiocephalus,9,7,5,0.0005214085249180668,0.00048303472498766465,0.8888888888888888,Fungi,Stubble Rosegill,1
Washingtonia robusta,5,5,5,0.0021309080705625384,0.002355689560151067,0.6,Plantae,Mexican Fan Palm,1
Xanthocephalus xanthocephalus,1,1,1,0.0,0.0,1.0,Aves,Yellow-headed Blackbird,0
Xanthoparmelia,1,1,1,0.0,0.0,0.0,Fungi,rock shield lichens,0
Xanthoria parietina,1,1,1,0.0,0.0,1.0,Fungi,Common Sunburst Lichen,0
Xenoglossa pruinosa,3,2,3,0.0010861749250938892,0.0002339718550567125,1.0,Insecta,Pruinose Squash Bee,0
Xerocomellus,2,2,2,0.0003051703161951596,0.00024079644620119764,0.0,Fungi,Unknown,0
Xerocomellus dryophilus,8,8,8,0.0017280948349238407,0.0014481167123521117,0.25,Fungi,oak-loving bolete,1
Xerocomellus mendocinensis,1,1,1,0.0,0.0,0.0,Fungi,Unknown,0
Xylococcus bicolor,21,15,20,0.001706896176220926,0.0012698150190966005,0.9523809523809523,Plantae,mission manzanita,1
Xylocopa sonorina,1,1,1,0.0,0.0,1.0,Insecta,Valley Carpenter Bee,0
Yucca schidigera,10,10,9,0.001931813279441992,0.0010176525786012324,1.0,Plantae,Mojave Yucca,1
Zadontomerus,1,1,1,0.0,0.0,1.0,Insecta,Unknown,0
Zarhipis,1,1,1,0.0,0.0,0.0,Insecta,Unknown,0
Zeltnera venusta,13,11,12,0.0014672458851461238,0.0006649289238470988,1.0,Plantae,California Centaury,1
Zenaida macroura,2,1,2,0.0,0.0,1.0,Aves,Mourning Dove,1
Zonotrichia leucophrys,4,3,4,0.002190620053533328,0.0006925515025932341,1.0,Aves,White-crowned Sparrow,0
